CpG,Beta,SE,P,StudyID
cg17208953,0.12,0.0221,1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01129238,0.092,0.0215,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15878619,-0.056,0.0134,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10636246,-0.069,0.0092,3.5e-14,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18217136,0.16,0.0218,2.2e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09888026,-0.085,0.0162,1.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25667998,0.13,0.0175,1.4e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25978218,-0.075,0.0136,3.7e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15059474,0.056,0.013,2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14849578,0.074,0.0178,3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27185793,0.13,0.0274,2.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19694404,0.078,0.0186,3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02493167,0.051,0.0111,5.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25639749,0.081,0.0185,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09259843,-0.096,0.0234,4.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20912205,-0.073,0.0146,6.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04605590,-0.053,0.0134,7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01875596,-0.088,0.0152,7.4e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12593793,-0.083,0.0145,1.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13693517,0.059,0.0146,5.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26728282,0.072,0.0155,2.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16462073,-0.14,0.0249,6.2e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10375409,0.087,0.022,7.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05395210,-0.082,0.0154,9.7e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23886355,0.14,0.0252,1.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21622464,0.1,0.0216,2.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21196487,-0.11,0.0168,3.9e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13573513,0.098,0.0191,2.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22713444,-0.074,0.0187,6.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04304450,0.072,0.0179,5.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13492133,0.11,0.02,7.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12629515,-0.052,0.013,6.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25531857,-0.073,0.0187,9.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17494927,0.058,0.0143,4.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05200313,-0.067,0.0166,5.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26624914,0.077,0.0176,1.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23756264,-0.097,0.024,5.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09931909,-0.039,0.0096,3.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10864794,-0.054,0.0131,3.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26728422,-0.054,0.0122,9.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16034652,-0.054,0.0136,7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08400424,-0.075,0.0171,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09650907,-0.081,0.0145,2.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14173033,-0.055,0.013,2.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00371134,0.082,0.0163,4.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07465431,0.041,0.0103,7.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06096336,0.076,0.0134,1.4e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06235429,0.14,0.0221,2.3e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04789403,-0.08,0.014,1.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26280976,0.079,0.0144,4.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20559385,-0.069,0.0173,6.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07220903,-0.083,0.0152,4.3e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00417304,-0.084,0.0213,7.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17782974,0.063,0.0133,2.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25316512,0.16,0.0306,1.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12918213,-0.07,0.0132,9.7e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16969872,-0.071,0.0144,6.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24367957,-0.038,0.0076,7.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06872019,0.076,0.0182,2.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22510074,-0.063,0.0152,3.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23540819,0.11,0.0225,7.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09273716,0.15,0.0228,1.6e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00620464,0.057,0.0121,2.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24181062,-0.068,0.0172,7.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22953759,-0.082,0.0121,1.1e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18120259,-0.12,0.0216,4.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05692123,0.059,0.0146,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07682160,0.14,0.0235,2.3e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14622996,0.12,0.0265,9.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23900712,-0.08,0.0196,4.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11064521,0.21,0.0338,1.2e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23750151,0.049,0.01,8.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23242341,0.11,0.0248,1.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03173502,-0.049,0.0107,4.5e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04273431,-0.079,0.0181,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11938738,-0.065,0.0162,5.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06568880,0.077,0.0181,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17002328,0.083,0.018,4.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07784959,0.068,0.0148,4.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26485825,0.091,0.0227,5.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03747456,-0.09,0.0188,1.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14081226,0.084,0.0142,3e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13854219,-0.06,0.0151,5.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22540135,-0.077,0.0123,2.9e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12966875,-0.049,0.0125,8.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18442362,-0.056,0.0126,7.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
ch.20.1295406F,-0.058,0.0125,3.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22891595,0.089,0.0202,1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16395997,0.14,0.0164,3.4e-18,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16594502,-0.068,0.0162,2.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05021589,0.11,0.0179,3.6e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16371538,-0.041,0.0104,9.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07543400,0.16,0.0296,4.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10991454,0.099,0.0213,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06484274,-0.055,0.0129,1.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23216724,0.051,0.0103,6.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20544516,0.11,0.0238,1.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08237220,0.065,0.0156,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12964697,0.11,0.0257,1.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01027411,-0.077,0.0154,4.8e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26063719,-0.072,0.0126,1.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11430077,-0.059,0.0114,2.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg10639435,0.052,0.0125,3.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04671742,-0.11,0.0193,6.5e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04324917,0.12,0.0199,1.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04973925,-0.093,0.0229,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07195224,-0.073,0.0124,5.5e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08208133,0.053,0.0133,7.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04339462,0.083,0.0161,2.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12808596,0.11,0.0245,3.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04931184,-0.093,0.0238,9.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09303330,-0.074,0.0189,8.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08684854,0.13,0.0293,4.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15866367,0.067,0.0146,3.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16690876,0.075,0.0192,9.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19352726,0.085,0.0154,2.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02387368,0.096,0.023,2.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25950100,0.12,0.0305,7.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11136886,0.17,0.0258,8.5e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03691549,0.12,0.0239,7.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04406114,0.13,0.0261,2.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27298007,-0.062,0.0158,8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25217710,0.18,0.0283,2.2e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg19693031,-0.22,0.0117,1.6e-81,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13265003,0.12,0.021,1.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18147543,-0.05,0.0105,2.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11849692,0.13,0.0265,7.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07069844,0.092,0.0159,7.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26687842,0.071,0.0176,5.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05899984,0.095,0.0181,1.3e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03078690,0.16,0.0244,4.9e-11,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg18183961,0.1,0.0238,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14372705,0.022,0.0053,5.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13876809,0.063,0.0155,4.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16522412,0.067,0.0166,6.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg20214535,0.11,0.02,1.5e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21227325,0.089,0.0177,5.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17442852,0.073,0.0182,5.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21727145,0.11,0.0248,3.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27541604,-0.077,0.0181,2.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05279866,0.11,0.0247,1.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01383911,0.097,0.0169,1.2e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07814318,0.075,0.0152,8.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02680909,-0.081,0.0193,2.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08216099,-0.053,0.0133,7.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17953136,0.096,0.0188,3.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17706411,0.064,0.0139,4.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07558761,0.13,0.0204,4.1e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg27662789,0.046,0.0075,7.1e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23851026,0.058,0.0132,1.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06690548,-0.081,0.0097,6.9e-17,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21406461,-0.061,0.0127,1.3e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00259097,0.097,0.0182,9e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21330831,0.068,0.0169,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25729350,-0.066,0.0145,4.9e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09309024,0.13,0.0262,2.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22909901,0.078,0.02,9.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26680760,0.091,0.022,3.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25607249,-0.083,0.0115,6.2e-13,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21483311,0.058,0.0133,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17827670,-0.056,0.0128,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11210880,0.075,0.0168,8.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23902264,0.096,0.0206,3.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg11832281,-0.061,0.0146,2.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09182455,0.067,0.0167,6.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16242615,-0.073,0.016,5.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01234420,-0.07,0.0173,5.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26801037,-0.068,0.0158,1.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04395703,0.066,0.0134,7.5e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg14360917,0.085,0.0194,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26736341,-0.096,0.0195,7.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg23866916,-0.14,0.0273,3.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02370100,0.075,0.0145,2.7e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04086394,0.055,0.0138,6.4e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25939869,-0.14,0.0275,4.6e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00986580,0.06,0.0138,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04847110,-0.1,0.0232,1.5e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg21512179,-0.067,0.0164,5.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16099687,-0.072,0.018,5.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04232816,0.1,0.0238,1.3e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25739715,-0.066,0.0135,9.8e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg16407699,0.047,0.0119,6.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26468878,-0.053,0.0113,2.4e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00719668,-0.066,0.0162,4.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17666418,-0.068,0.0119,9.8e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg26161997,0.1,0.0168,1.2e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg25691553,-0.067,0.0119,1.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24760467,-0.08,0.0203,7.1e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05455036,-0.12,0.0239,3.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08305942,-0.13,0.0189,1.9e-12,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg22898082,0.17,0.0295,1.1e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01787382,-0.065,0.0131,7.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01127300,-0.077,0.0123,3.6e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02543159,-0.11,0.0225,2.1e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg15989436,-0.14,0.0161,2.3e-18,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17822325,0.061,0.0139,9.6e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07125725,0.11,0.0223,8.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07458272,0.16,0.0187,2.4e-18,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03084350,0.13,0.0266,4.1e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg08182454,-0.059,0.015,8.9e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03522245,0.042,0.0107,9.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg17130457,-0.062,0.0138,7.8e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00895324,-0.077,0.0189,4.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13696706,0.1,0.021,9.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24131343,0.092,0.0228,5.2e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04011474,-0.1,0.017,1.6e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg03492094,0.1,0.0264,8.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg24773560,0.08,0.0151,1.2e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg02307597,0.091,0.0211,1.8e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07285237,-0.017,0.0042,4.7e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12535090,0.11,0.0195,4.9e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg07136133,-0.063,0.0142,9.2e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg04774822,0.14,0.025,2.8e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg01674036,-0.079,0.0125,3.1e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg05603985,-0.083,0.0164,4.9e-07,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg09676013,-0.095,0.0163,6.3e-09,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg13222915,-0.093,0.0231,5.6e-05,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg06992846,0.063,0.0131,1.7e-06,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg00826902,0.078,0.0123,2.2e-10,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
cg12257439,0.16,0.0308,9.6e-08,Robert-F-Hillary_Prevalent_Type_2_Diabetes_(Self-report)_Basic_model
