CpG,Beta,SE,P,StudyID
cg17725019,0.042,0.00801,1.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08189198,0.04,0.00807,7.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09906647,0.054,0.01339,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25217710,0.1,0.01275,3.2e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22567315,-0.036,0.00863,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20567768,0.045,0.01063,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13388277,-0.021,0.0052,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19693031,-0.069,0.00538,8.7e-38,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10584904,-0.046,0.01042,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14221048,-0.042,0.00777,7.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18147543,-0.021,0.00471,8.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11849692,0.072,0.01191,1.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06828613,-0.035,0.00697,4.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06483559,-0.076,0.01199,2.3e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03388409,-0.032,0.00828,9.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07069844,0.044,0.00712,5.1e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26687842,0.061,0.0079,1.3e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05933510,-0.043,0.01036,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05899984,0.063,0.00809,8.5e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04797885,0.029,0.007,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03078690,0.069,0.01094,2.7e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21222888,-0.026,0.00642,4.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09943102,0.018,0.00428,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16933224,-0.027,0.00639,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20214535,0.045,0.00899,4.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21227325,0.036,0.00795,6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25013303,0.046,0.01121,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23399011,-0.038,0.00845,7.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25939630,-0.049,0.01111,9.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16905004,-0.031,0.00741,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07810884,0.035,0.007,6.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06318676,0.044,0.01135,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17442852,0.045,0.00818,5.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21727145,0.057,0.01116,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00045114,-0.029,0.00566,3.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01238639,-0.061,0.009,1e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20051949,-0.037,0.00896,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24054898,-0.039,0.00826,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05279866,0.072,0.01114,9.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00007076,-0.027,0.00696,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06685437,0.036,0.00917,9.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01383911,0.034,0.00763,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24399529,0.028,0.00554,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07814318,0.032,0.00679,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07090569,0.04,0.01025,8.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16643706,-0.033,0.00685,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02680909,-0.04,0.00862,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10626305,-0.036,0.00893,4.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08216099,-0.042,0.00601,3.5e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17953136,0.047,0.00845,2.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26680350,-0.045,0.00988,5.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07558761,0.077,0.00919,4.7e-17,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27375286,0.038,0.00728,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18553840,-0.043,0.00874,9.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11841562,0.018,0.00435,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05240178,0.053,0.01163,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06376558,-0.057,0.01162,7.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26729380,-0.02,0.0041,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02385474,-0.046,0.00777,4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27662789,0.019,0.00336,1.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19713429,-0.025,0.00538,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06690548,-0.046,0.00442,2.9e-25,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02059519,0.043,0.00909,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13586038,0.03,0.00699,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00259097,0.059,0.00816,4.8e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18833994,-0.028,0.00656,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02464912,-0.033,0.00575,9.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19869698,0.049,0.01099,8.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01904393,-0.03,0.00599,4.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09581581,0.04,0.00976,4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18738220,-0.03,0.00648,3.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13043454,-0.04,0.00993,6.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01304894,0.047,0.0103,5.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09309024,0.066,0.01176,2.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17293973,-0.031,0.00674,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09511177,-0.029,0.0063,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22909901,0.045,0.00897,4.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09713758,0.033,0.00726,6.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11907323,-0.038,0.00783,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25607249,-0.045,0.00515,2.5e-18,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09722609,0.035,0.0085,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03660603,-0.034,0.00801,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17827670,-0.032,0.00575,1.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05400196,0.047,0.01086,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05979597,0.034,0.00836,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26566236,-0.046,0.00702,5.6e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11210880,0.036,0.00758,2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13828579,-0.034,0.0084,6.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13688966,-0.037,0.00623,2.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19694453,-0.047,0.00966,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08947894,0.049,0.01114,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23816140,0.054,0.01276,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23902264,0.053,0.00927,1.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20951444,0.041,0.00982,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13011452,0.043,0.00884,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09182455,0.051,0.00748,8.2e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14180029,0.031,0.00608,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11751213,0.055,0.01276,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11868485,-0.03,0.00762,8.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04427254,-0.026,0.00602,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16242615,-0.036,0.00719,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01234420,-0.04,0.00772,3.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09108394,-0.027,0.00668,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26801037,-0.037,0.00712,2.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13797402,-0.036,0.00824,9.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07948875,0.028,0.00651,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14360917,0.038,0.00871,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04757411,-0.04,0.00711,1.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09263904,0.042,0.00973,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18520696,-0.029,0.00587,7.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14505439,-0.081,0.01528,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26736341,-0.044,0.00874,4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23866916,-0.073,0.01221,2.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04086394,0.029,0.00615,2.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00986580,0.027,0.0062,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04847110,-0.051,0.01038,7.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20808080,-0.027,0.00609,9.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04090745,-0.028,0.00645,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08446539,-0.031,0.0074,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21512179,-0.043,0.00735,4e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26912131,-0.028,0.00632,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16099687,-0.033,0.00805,5.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20665259,-0.032,0.00762,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05926837,-0.04,0.00949,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04232816,0.068,0.01069,2.3e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14905466,-0.031,0.00707,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25739715,-0.041,0.00606,9e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15664152,-0.028,0.0056,5.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06779113,-0.055,0.01083,4.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00719668,-0.029,0.00724,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17666418,-0.033,0.00534,8.5e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04276057,0.042,0.01037,6.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10104336,-0.04,0.00806,9.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01106909,0.062,0.01477,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07129392,-0.037,0.00886,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03361379,-0.03,0.00661,7.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03045620,0.03,0.00718,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07464217,0.041,0.00981,3.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26161997,0.046,0.00756,8.9e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26442890,-0.036,0.00809,8.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25691553,-0.036,0.00535,3.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18669588,-0.046,0.00978,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00174718,-0.04,0.00962,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21703255,-0.038,0.00984,9.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25060525,0.038,0.0093,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21266798,0.047,0.00868,5.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15200789,-0.037,0.00744,9.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24470880,0.051,0.01217,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01909364,-0.041,0.00959,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12614113,-0.041,0.0092,8.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05455036,-0.042,0.0107,9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08305942,-0.056,0.00851,6.6e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22898082,0.055,0.01323,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23009042,-0.034,0.00664,3.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13661827,-0.04,0.00756,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27022827,-0.043,0.01025,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09718347,0.032,0.00809,8.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23998240,0.035,0.00766,5.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18595867,0.035,0.00836,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21324884,-0.027,0.00564,2.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01882871,-0.032,0.00754,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19811231,-0.055,0.00762,8.4e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01127300,-0.044,0.00554,2.7e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04728863,0.06,0.01042,7.6e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06621080,-0.052,0.01047,6.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07357081,0.024,0.00569,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10092518,-0.043,0.00704,1.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22075924,0.046,0.00893,3.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04956244,0.057,0.01354,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27041424,-0.036,0.00778,2.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15989436,-0.058,0.00726,8.7e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16769791,-0.036,0.0077,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04890480,0.047,0.00892,1.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23534345,0.042,0.01026,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03850035,-0.053,0.01129,2.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17822325,0.027,0.00621,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11611097,-0.049,0.01078,6.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25023198,-0.055,0.0104,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14639904,-0.036,0.00862,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22593432,-0.056,0.00838,1.9e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17948136,-0.039,0.00921,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11736104,-0.031,0.00661,3.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07125725,0.04,0.01006,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08649379,-0.026,0.00655,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24243879,0.037,0.00654,2.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00789792,-0.029,0.00644,9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24293914,-0.029,0.00727,5.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07458272,0.065,0.00843,1.2e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06017212,0.085,0.01277,3.5e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05814312,-0.024,0.00578,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15985905,-0.037,0.00819,7.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07837085,-0.036,0.00726,5.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21464289,-0.037,0.00887,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26814539,-0.032,0.00809,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15152595,0.03,0.00696,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12778938,-0.03,0.00757,7.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24898914,-0.039,0.00827,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03084350,0.068,0.01197,1.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18027903,-0.034,0.00846,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04334651,0.058,0.01252,3.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12300018,-0.046,0.00994,3.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21243631,-0.041,0.01019,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09029902,-0.027,0.00588,6.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07992500,0.017,0.00403,4.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08182454,-0.03,0.00673,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
ch.7.901673F,-0.023,0.00412,3.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00759699,-0.021,0.00491,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16372051,-0.035,0.00663,1.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17884766,-0.035,0.00815,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19811144,-0.039,0.0095,4.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20130744,0.03,0.00697,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03483314,-0.04,0.00783,4.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13634423,-0.038,0.00764,7.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03430597,0.021,0.00471,7.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00692367,0.028,0.00713,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16577947,-0.042,0.00966,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07005994,0.038,0.00822,3.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04465154,-0.036,0.00685,1.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12593541,-0.032,0.00615,1.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24621042,-0.045,0.01097,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23983710,-0.03,0.0071,2.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13696706,0.062,0.00942,6.2e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11746996,-0.042,0.00984,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01350996,0.045,0.00734,1.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04011474,-0.074,0.00761,2.7e-22,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12441694,-0.039,0.00845,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26599989,0.045,0.00928,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16565562,-0.029,0.00635,6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03492094,0.056,0.01186,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26091247,-0.031,0.00641,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18188010,-0.031,0.00612,5.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01181681,0.035,0.00815,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24966406,0.041,0.00949,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02532700,-0.018,0.00437,5.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21994045,0.021,0.00458,3.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16989132,-0.037,0.00716,2.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25320328,-0.027,0.0066,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02307597,0.049,0.00951,2.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21936454,0.034,0.00687,7.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25320169,-0.057,0.01272,7.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01218206,-0.032,0.00632,5.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19556572,0.022,0.00555,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12535090,0.035,0.00875,8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02945646,-0.024,0.00615,9.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07136133,-0.04,0.00636,2.9e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12485386,0.036,0.0093,9.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12172531,-0.039,0.00871,8.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04774822,0.047,0.01121,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02123262,0.032,0.00794,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01674036,-0.034,0.0056,1.5e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10201400,0.052,0.01069,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23929194,-0.039,0.00737,9.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14027234,0.044,0.01054,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05603985,-0.05,0.00737,7.7e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10136452,-0.035,0.0075,3.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16548961,-0.025,0.00615,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12106976,0.027,0.00695,8.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
