CpG,Beta,SE,P,StudyID
cg15945287,0.062,0.0143,1.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07924081,0.055,0.0135,4.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11024682,0.13,0.0237,1.1e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18681853,0.094,0.0239,8.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21535931,-0.056,0.0124,5.1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03268697,0.045,0.0115,9.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18835596,0.094,0.0221,2.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03788408,0.12,0.0256,5.2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00637144,0.083,0.0205,4.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13274938,0.11,0.0244,3.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02644494,0.08,0.0201,6.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07178945,0.087,0.0158,3.6e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03636183,-0.086,0.0109,2.8e-15,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13764516,0.071,0.0153,3.6e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07069636,-0.1,0.021,2.2e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14030402,0.099,0.0227,1.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13823169,-0.11,0.0225,1.7e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07705835,-0.1,0.0262,8.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03329539,-0.076,0.0158,1.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22234419,-0.07,0.0167,2.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16305292,0.11,0.0218,5.1e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04254886,0.14,0.0289,3.1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25189904,-0.048,0.0099,1.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17494034,0.12,0.0266,1.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18384588,-0.063,0.0153,4.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13379236,0.07,0.0173,5.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg17681079,0.057,0.0141,6.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25683268,0.073,0.017,1.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12423733,0.064,0.0114,1.7e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00383220,-0.095,0.0234,4.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07212837,0.08,0.0196,5.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24761525,-0.067,0.0164,4.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02711608,-0.056,0.0134,3.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23219570,0.064,0.0161,7.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09560590,0.056,0.0133,2.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00008629,-0.036,0.0081,9.1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06500161,0.29,0.0238,9.1e-34,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05570258,0.05,0.012,3.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18394552,0.084,0.0158,1.2e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg08396193,-0.07,0.0157,7.8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14971327,-0.078,0.0199,9.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10753966,0.039,0.0092,2.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10520740,-0.11,0.027,6.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20796968,-0.095,0.0231,4.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13511885,0.078,0.0194,5.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg27220660,-0.12,0.03,5.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13547053,0.061,0.0153,7.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg26182859,0.069,0.0176,9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20728490,0.064,0.0135,2.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg02980249,0.085,0.0211,5.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20595453,-0.12,0.0228,4.5e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12828729,0.075,0.0168,7.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00277397,-0.088,0.0164,7.7e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01406381,-0.063,0.0109,9.3e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg07970325,0.12,0.0293,6.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13525276,0.053,0.0118,6.8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg16330893,0.066,0.0159,3.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19309676,-0.093,0.0194,1.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg19390658,-0.045,0.0103,1.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25143652,-0.1,0.0243,4.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10508317,-0.053,0.0131,5.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15857661,-0.065,0.0147,9.3e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21429551,-0.038,0.0089,2.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21912203,0.089,0.018,7.6e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18404811,0.069,0.017,4.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01439566,0.062,0.0157,6.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15812586,-0.071,0.0157,6.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg20184247,-0.04,0.0089,6.7e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14114377,-0.11,0.0255,6.8e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00294109,-0.055,0.0126,1.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21121843,-0.047,0.0114,3.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg04486013,-0.12,0.0283,2.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21992932,0.036,0.009,5.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21611682,-0.14,0.0224,8.4e-10,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10589813,-0.1,0.023,6.9e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15667493,0.09,0.0177,3.9e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18608055,-0.12,0.0234,1.7e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15261712,0.053,0.0127,2.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25536676,-0.057,0.0137,3.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06504162,-0.097,0.0235,3.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00911776,-0.065,0.0146,7.5e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11436113,-0.11,0.0219,1.4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14210119,0.077,0.0178,1.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09146183,0.055,0.0142,9.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22304262,-0.089,0.0158,1.7e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg22668906,0.091,0.0185,8.6e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13518625,-0.061,0.0104,4.8e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06235438,-0.11,0.0198,5.8e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg14119236,0.056,0.0142,7.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg13305823,0.055,0.0126,1.3e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15227994,0.081,0.0188,1.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03746015,-0.053,0.0104,2.5e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg09988805,0.072,0.0185,9.8e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg11660018,-0.096,0.018,9.6e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg23581541,0.053,0.0126,2.6e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg12876356,-0.04,0.0073,5e-08,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01272202,-0.098,0.0213,4e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg06647068,-0.088,0.0153,9.2e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10691866,-0.047,0.0119,7.2e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg01510278,-0.054,0.0133,5.1e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18033416,-0.073,0.0185,7.4e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21161138,-0.089,0.0149,2.4e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg05302489,0.064,0.0131,1e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg18919209,0.072,0.0178,4.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg24336447,0.11,0.0209,4.3e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg25477813,0.043,0.0101,2.5e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg21254135,0.093,0.0229,4.9e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg03928384,0.074,0.0162,5.5e-06,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg00812761,0.11,0.0216,2.1e-07,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg10177197,0.088,0.0223,7.7e-05,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
cg15773890,0.12,0.0198,3.6e-09,Robert-F-Hillary_Prevalent_Ischemic_Heart_Disease_(Self-report)_Basic_model
