CpG,Beta,SE,P,StudyID
cg19901005,0.0079,0.00172,5.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg19951006,0.013,0.00321,5.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20025658,0.0087,0.00209,3.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20141108,0.0125,0.00288,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20234060,0.007,0.00175,7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20516032,0.0096,0.00241,7.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20661985,-0.0091,0.00229,7.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20664201,0.0068,0.00163,3.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20798066,-0.0778,0.01873,3.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20821042,-0.0516,0.00879,6.8e-09,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20821276,0.0101,0.00221,5.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20970369,0.0165,0.00294,3.3e-08,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg20981615,0.0102,0.00238,2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21022395,0.0092,0.00225,4.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21113318,0.0102,0.0024,2.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21171320,-0.0081,0.002,5.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21199093,-0.0103,0.00233,1.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21241410,-0.008,0.00199,7.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21316236,0.0071,0.0017,3.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21325723,-0.019,0.00464,4.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21486834,0.0098,0.00229,2.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21577193,0.0117,0.00227,3.4e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21640432,-0.006,0.00139,1.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg21794222,0.0132,0.00254,2.8e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22107533,-0.014,0.00343,5.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22124564,0.0037,9e-04,4.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22130673,0.01,0.00232,1.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22274117,-0.0079,0.00196,5.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22348356,0.0125,0.00252,8.9e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22349126,0.0067,0.00153,1.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22428027,-0.0092,0.00228,5.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22428147,-0.0084,0.00175,2.3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22626747,0.0121,0.0028,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22630918,-0.0093,0.00234,7.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22812614,-0.044,0.00859,4e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22897715,-0.0089,0.00177,6.6e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22898082,0.009,0.00191,3.1e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22953759,-0.0116,0.00242,1.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg22991506,0.0078,0.00181,1.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23015664,0.0088,0.00223,8.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23245942,-0.0179,0.00421,2.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23386895,0.0087,0.0022,8.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23387863,-0.0144,0.003,2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23471482,0.0088,0.0021,3.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23480341,-0.0069,0.00175,9.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23547411,-0.0144,0.00314,5.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23547429,-0.0056,0.00125,9.5e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23556574,0.0125,0.00311,6.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23572944,0.0087,0.00173,7.4e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23580000,0.0131,0.0032,4.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23679344,-0.017,0.00357,2.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23785275,0.0522,0.01305,7.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23816140,0.0078,0.00198,9.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23842572,0.0139,0.00283,1.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg23924737,-0.0093,0.00229,5.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24002003,-0.0133,0.00284,3.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24035299,0.0072,0.00177,5.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24084564,0.0105,0.00232,7.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24142464,-0.0067,0.00171,9.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24242384,0.049,0.01192,4.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24251135,-0.0164,0.00379,1.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24304210,-0.0138,0.00351,9.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24323726,-0.0064,0.00156,4.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24405567,-0.0133,0.00311,2.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24413918,0.0169,0.0042,6.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24430034,0.0143,0.00342,3.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24530943,-0.0065,0.00157,4.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24620635,0.0124,0.00288,2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24635112,0.01,0.00222,7.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24690709,-0.0102,0.00199,4.5e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24724503,-0.0042,0.00107,9.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24760467,-0.0108,0.00249,1.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24823679,-0.0077,0.00197,9.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg24882332,0.009,0.00218,4.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25103161,-0.0073,0.00149,1.2e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25114611,-0.0141,0.00282,6.6e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25132241,0.0091,0.00223,5.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25342409,0.0117,0.00291,6.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25466245,-0.0074,0.0018,4.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25494075,0.0105,0.00233,7.5e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25643223,0.0121,0.00308,8.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25655096,0.0154,0.0036,2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25739715,-0.0067,0.00138,1.5e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25763292,0.009,0.00225,7.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25790365,0.0105,0.00248,2.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg25936902,-0.0066,0.00146,7.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26076905,0.0088,0.00213,3.9e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26140475,-0.0086,0.00186,4.9e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26164488,-0.013,0.0023,2.3e-08,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26226555,0.0068,0.00171,6.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26244575,0.0103,0.0019,7.3e-08,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26348226,-0.0092,0.00204,8.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26470501,-0.0115,0.00272,2.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26505663,0.0068,0.00152,8.4e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26542660,-0.0083,0.00197,2.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26547359,0.0066,0.00159,3.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26573274,0.0125,0.00279,8.6e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26610247,0.0155,0.00358,1.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26648465,0.0106,0.00267,8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26664457,0.0106,0.00202,2e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26730763,-0.007,0.00177,7.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26768584,0.0117,0.00229,4.5e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26769927,-0.0051,0.00124,4.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg26909797,-0.0169,0.00375,7.7e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27020362,-0.0103,0.00242,2.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27025137,0.0079,0.00195,5.2e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27027055,0.0086,0.00205,3.5e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27051260,0.0066,0.00164,5.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27095222,-0.0133,0.00315,2.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27122888,-0.0078,0.00179,1.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27150870,-0.0089,0.00222,6.8e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27216384,0.006,0.00152,7.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27315555,0.007,0.00159,1.1e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27320518,-0.0144,0.00318,7e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27333269,0.0104,0.00265,9.7e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27456885,-0.024,0.00455,1.7e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27490128,0.0096,0.00183,1.9e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27540367,0.0098,0.00198,9.5e-07,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27572068,0.0101,0.00231,1.4e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
cg27612129,0.0121,0.00267,6.8e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
ch.1.171672612F,-0.0053,0.00112,3e-06,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
ch.12.4168779F,-0.0044,0.00105,2.6e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
ch.15.68126615R,-0.0029,0.00075,9.3e-05,23334450_Battram-T_rheumatoid_arthritis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse42861
