CpG,Beta,SE,P,StudyID
cg27573591,0.01027,0.0016,2.57e-10,23334450_rheumatoid_arthritis
cg27625491,-0.02788,0.0049,9.27e-09,23334450_rheumatoid_arthritis
cg27632621,0.01744,0.0023,2.49e-14,23334450_rheumatoid_arthritis
cg27636740,0.00769,0.0013,1.94e-09,23334450_rheumatoid_arthritis
ch.7.747331F,0.0224,0.0028,5.05e-16,23334450_rheumatoid_arthritis
ch.7.1140112F,0.01512,0.0026,7.34e-09,23334450_rheumatoid_arthritis
ch.7.1415213R,0.02492,0.0031,2.39e-15,23334450_rheumatoid_arthritis
ch.7.1566587F,0.02516,0.0032,5.56e-15,23334450_rheumatoid_arthritis
ch.7.2194789F,0.0169,0.0022,1.19e-14,23334450_rheumatoid_arthritis
ch.7.114766940R,0.01487,0.0023,5.37e-11,23334450_rheumatoid_arthritis
cg00034076,0.0144,0.0026,3.58e-08,23334450_rheumatoid_arthritis
cg00184457,0.01115,0.0018,3.04e-10,23334450_rheumatoid_arthritis
cg00218742,0.01181,0.002,5.51e-09,23334450_rheumatoid_arthritis
cg00246768,-0.00988,0.0018,9.13e-08,23334450_rheumatoid_arthritis
cg00265490,0.00966,0.0017,2.85e-08,23334450_rheumatoid_arthritis
cg00283535,-0.02488,0.0045,2.48e-08,23334450_rheumatoid_arthritis
cg00328219,-0.01428,0.0026,4.87e-08,23334450_rheumatoid_arthritis
cg00328720,-0.01329,0.0022,1.49e-09,23334450_rheumatoid_arthritis
cg00355802,0.01203,0.0015,1.03e-15,23334450_rheumatoid_arthritis
cg00444261,0.00511,0.001,1.51e-07,23334450_rheumatoid_arthritis
cg00446414,0.01256,0.002,5.19e-10,23334450_rheumatoid_arthritis
cg00467244,0.01108,0.0019,8.89e-09,23334450_rheumatoid_arthritis
cg00588920,0.0102,0.0018,1.98e-08,23334450_rheumatoid_arthritis
cg00632466,0.00929,0.0014,4.33e-11,23334450_rheumatoid_arthritis
cg00639143,-0.0146,0.0019,2.54e-14,23334450_rheumatoid_arthritis
cg00654448,0.01162,0.0019,7.45e-10,23334450_rheumatoid_arthritis
cg00664222,0.01109,0.0014,4.58e-15,23334450_rheumatoid_arthritis
cg00683496,-0.01629,0.0029,3.12e-08,23334450_rheumatoid_arthritis
cg00792687,0.00877,0.0013,4.13e-11,23334450_rheumatoid_arthritis
cg00868476,-0.01742,0.0031,1.76e-08,23334450_rheumatoid_arthritis
cg00937330,-0.01159,0.0022,1.67e-07,23334450_rheumatoid_arthritis
cg00940546,0.01289,0.0022,8.59e-09,23334450_rheumatoid_arthritis
cg00964221,0.01426,0.0019,1.58e-14,23334450_rheumatoid_arthritis
cg01008365,-0.02688,0.005,7e-08,23334450_rheumatoid_arthritis
cg01052743,0.01695,0.0021,1.46e-15,23334450_rheumatoid_arthritis
cg01099220,0.01616,0.0023,2.98e-12,23334450_rheumatoid_arthritis
cg01209934,0.01082,0.002,9.58e-08,23334450_rheumatoid_arthritis
cg01250699,-0.01553,0.0025,7.92e-10,23334450_rheumatoid_arthritis
cg01287592,0.01218,0.0016,1.63e-14,23334450_rheumatoid_arthritis
cg01419499,-0.0151,0.0019,1.5e-15,23334450_rheumatoid_arthritis
cg01460805,0.00654,9e-04,7.04e-13,23334450_rheumatoid_arthritis
cg01592801,0.01725,0.003,1.2e-08,23334450_rheumatoid_arthritis
cg01719123,0.02375,0.0037,1.3e-10,23334450_rheumatoid_arthritis
cg01725531,0.00966,0.0017,2.73e-08,23334450_rheumatoid_arthritis
cg01919908,-0.02553,0.0042,8.03e-10,23334450_rheumatoid_arthritis
cg01981108,-0.03781,0.0069,4.39e-08,23334450_rheumatoid_arthritis
cg02079420,0.00906,0.0017,9.61e-08,23334450_rheumatoid_arthritis
cg02115041,0.01016,0.0019,4.96e-08,23334450_rheumatoid_arthritis
cg02121324,-0.01558,0.0028,3.3e-08,23334450_rheumatoid_arthritis
cg02183676,0.01013,0.0018,2.02e-08,23334450_rheumatoid_arthritis
cg02226645,0.02218,0.004,2.47e-08,23334450_rheumatoid_arthritis
cg02456791,0.02149,0.0027,5.46e-16,23334450_rheumatoid_arthritis
cg02503970,0.00734,0.0013,5.22e-09,23334450_rheumatoid_arthritis
cg02537960,0.00987,0.0012,6.34e-17,23334450_rheumatoid_arthritis
cg02544829,-0.02668,0.0051,1.29e-07,23334450_rheumatoid_arthritis
cg02636596,0.01301,0.0016,4.58e-16,23334450_rheumatoid_arthritis
cg02642958,0.01695,0.0028,1.31e-09,23334450_rheumatoid_arthritis
cg02669656,0.00734,0.0014,9.57e-08,23334450_rheumatoid_arthritis
cg02671915,0.019,0.0025,1.53e-14,23334450_rheumatoid_arthritis
cg02703822,-0.01539,0.0028,3.25e-08,23334450_rheumatoid_arthritis
cg02711724,0.06412,0.0076,2.51e-17,23334450_rheumatoid_arthritis
cg02837128,0.03049,0.0039,2.73e-15,23334450_rheumatoid_arthritis
cg02885543,-0.02584,0.0046,2.43e-08,23334450_rheumatoid_arthritis
cg02905663,0.01396,0.0018,1e-14,23334450_rheumatoid_arthritis
cg02993340,0.01611,0.0019,1.21e-17,23334450_rheumatoid_arthritis
cg03023681,-0.01303,0.0024,7.86e-08,23334450_rheumatoid_arthritis
cg03157027,0.01236,0.0023,7.99e-08,23334450_rheumatoid_arthritis
cg03169856,-0.01329,0.0021,5.64e-10,23334450_rheumatoid_arthritis
cg03186333,0.01159,0.0018,1.03e-10,23334450_rheumatoid_arthritis
cg03212568,-0.03269,0.0058,1.46e-08,23334450_rheumatoid_arthritis
cg03309455,-0.01638,0.003,4.73e-08,23334450_rheumatoid_arthritis
cg03399933,0.01447,0.0022,8.67e-11,23334450_rheumatoid_arthritis
cg03508526,0.01148,0.0017,1e-11,23334450_rheumatoid_arthritis
cg03547086,0.0158,0.002,5.85e-16,23334450_rheumatoid_arthritis
cg03716822,0.01297,0.0015,9.24e-18,23334450_rheumatoid_arthritis
cg03757730,0.02886,0.0035,6.68e-17,23334450_rheumatoid_arthritis
cg03813905,0.01245,0.0018,2.89e-12,23334450_rheumatoid_arthritis
cg03964343,-0.01146,0.0019,9.86e-10,23334450_rheumatoid_arthritis
cg04041942,0.03582,0.0057,3.43e-10,23334450_rheumatoid_arthritis
cg04046704,0.01338,0.0017,2.68e-15,23334450_rheumatoid_arthritis
cg04175786,-0.01208,0.0017,5.67e-13,23334450_rheumatoid_arthritis
cg04218418,0.01214,0.0016,3.07e-14,23334450_rheumatoid_arthritis
cg04229238,0.01323,0.0016,1.66e-16,23334450_rheumatoid_arthritis
cg04244354,0.01625,0.0023,2.07e-12,23334450_rheumatoid_arthritis
cg04367680,0.01879,0.0029,7.77e-11,23334450_rheumatoid_arthritis
cg04458368,0.01233,0.0022,1.42e-08,23334450_rheumatoid_arthritis
cg04496177,0.01952,0.0036,5.72e-08,23334450_rheumatoid_arthritis
cg04687515,-0.01652,0.0029,1.16e-08,23334450_rheumatoid_arthritis
cg04905443,-0.03657,0.0067,5.41e-08,23334450_rheumatoid_arthritis
cg05019854,0.00854,0.0014,1.89e-09,23334450_rheumatoid_arthritis
cg05042439,-0.01309,0.0024,2.86e-08,23334450_rheumatoid_arthritis
cg05084750,0.01416,0.0024,1.9e-09,23334450_rheumatoid_arthritis
cg05232207,-0.01046,0.0019,2.56e-08,23334450_rheumatoid_arthritis
cg05315874,0.00605,8e-04,1.25e-14,23334450_rheumatoid_arthritis
cg05524387,-0.0124,0.002,1.01e-09,23334450_rheumatoid_arthritis
cg05577278,0.00871,0.0013,2.05e-11,23334450_rheumatoid_arthritis
cg05585563,-0.01814,0.0032,1.7e-08,23334450_rheumatoid_arthritis
cg05595134,-0.02029,0.0037,2.98e-08,23334450_rheumatoid_arthritis
cg05615220,0.02599,0.0032,8.27e-16,23334450_rheumatoid_arthritis
cg05670530,0.00784,0.0014,2.15e-08,23334450_rheumatoid_arthritis
cg05690644,0.00604,0.001,8.18e-09,23334450_rheumatoid_arthritis
cg05740575,-0.01315,0.0025,1.35e-07,23334450_rheumatoid_arthritis
cg05820312,0.00748,0.0014,4.09e-08,23334450_rheumatoid_arthritis
cg05940202,0.0125,0.0017,7.78e-13,23334450_rheumatoid_arthritis
cg05979457,0.01497,0.0025,2.52e-09,23334450_rheumatoid_arthritis
cg06027949,0.01536,0.0024,2.55e-10,23334450_rheumatoid_arthritis
cg06050964,-0.02201,0.004,3.74e-08,23334450_rheumatoid_arthritis
cg06543761,0.00383,7e-04,1.02e-07,23334450_rheumatoid_arthritis
cg06562184,-0.01651,0.0027,6.56e-10,23334450_rheumatoid_arthritis
cg06622267,-0.03174,0.0048,3.15e-11,23334450_rheumatoid_arthritis
cg06873806,0.01207,0.0017,3.51e-13,23334450_rheumatoid_arthritis
cg06990782,-0.01318,0.0025,9.05e-08,23334450_rheumatoid_arthritis
cg06991732,-0.01536,0.0026,4.92e-09,23334450_rheumatoid_arthritis
cg07086592,-0.01009,0.0013,7.09e-15,23334450_rheumatoid_arthritis
cg07149772,0.01269,0.0024,1.08e-07,23334450_rheumatoid_arthritis
cg07463445,-0.01224,0.0018,2.15e-11,23334450_rheumatoid_arthritis
cg07470207,0.02025,0.0035,4.84e-09,23334450_rheumatoid_arthritis
cg07490776,0.00605,7e-04,2.93e-16,23334450_rheumatoid_arthritis
cg07515250,-0.04197,0.0067,3.59e-10,23334450_rheumatoid_arthritis
cg07569953,0.01388,0.0018,2.62e-14,23334450_rheumatoid_arthritis
cg07576409,0.00547,9e-04,8.62e-10,23334450_rheumatoid_arthritis
cg07593845,-0.01671,0.0031,5.64e-08,23334450_rheumatoid_arthritis
cg07593977,0.01147,0.0019,1.21e-09,23334450_rheumatoid_arthritis
cg07654569,0.02728,0.0047,6.01e-09,23334450_rheumatoid_arthritis
cg07666727,-0.01318,0.0019,1.78e-12,23334450_rheumatoid_arthritis
cg07676167,0.02361,0.0031,1.61e-14,23334450_rheumatoid_arthritis
cg07751039,-0.00847,0.0016,5.46e-08,23334450_rheumatoid_arthritis
cg07847949,0.02251,0.0031,6.19e-13,23334450_rheumatoid_arthritis
cg07878171,-0.02323,0.0037,2.9e-10,23334450_rheumatoid_arthritis
cg07891862,-0.0345,0.0064,6.65e-08,23334450_rheumatoid_arthritis
cg07896312,0.00348,7e-04,9.79e-08,23334450_rheumatoid_arthritis
cg08005809,-0.00392,7e-04,1.41e-07,23334450_rheumatoid_arthritis
cg08080660,0.01599,0.002,9.75e-16,23334450_rheumatoid_arthritis
cg08116775,0.02365,0.0035,9.61e-12,23334450_rheumatoid_arthritis
cg08186548,-0.01179,0.0019,1.13e-09,23334450_rheumatoid_arthritis
cg08188993,0.02525,0.003,8.69e-17,23334450_rheumatoid_arthritis
cg08210474,0.0064,0.0012,1.17e-07,23334450_rheumatoid_arthritis
cg08254315,0.02517,0.003,8.58e-17,23334450_rheumatoid_arthritis
cg08265500,0.01053,0.0019,6.04e-08,23334450_rheumatoid_arthritis
cg08624180,0.01183,0.0021,3.04e-08,23334450_rheumatoid_arthritis
cg08672537,0.01593,0.002,2.58e-15,23334450_rheumatoid_arthritis
cg08680528,-0.01901,0.0031,1.27e-09,23334450_rheumatoid_arthritis
cg08769781,0.0113,0.0014,1.33e-15,23334450_rheumatoid_arthritis
cg08843001,0.02614,0.0032,3.27e-16,23334450_rheumatoid_arthritis
cg08886760,0.00916,0.0012,2.23e-14,23334450_rheumatoid_arthritis
cg08907891,0.00595,9e-04,1.02e-10,23334450_rheumatoid_arthritis
cg09031473,-0.01232,0.0024,1.62e-07,23334450_rheumatoid_arthritis
cg09047471,0.01726,0.0027,2.77e-10,23334450_rheumatoid_arthritis
cg09050062,0.00389,7e-04,4.1e-09,23334450_rheumatoid_arthritis
cg09052458,0.01573,0.002,1.41e-14,23334450_rheumatoid_arthritis
cg09145147,-0.01212,0.0022,5.69e-08,23334450_rheumatoid_arthritis
cg09388920,-0.01525,0.002,9.44e-15,23334450_rheumatoid_arthritis
cg09560979,0.00682,0.0013,8.31e-08,23334450_rheumatoid_arthritis
cg09622557,-0.0127,0.0023,5.38e-08,23334450_rheumatoid_arthritis
cg09881855,0.00817,0.0014,1.1e-08,23334450_rheumatoid_arthritis
cg09946832,0.00617,0.001,2.36e-09,23334450_rheumatoid_arthritis
cg10076572,-0.01267,0.0024,1.65e-07,23334450_rheumatoid_arthritis
cg10126372,-0.01432,0.0018,7.71e-16,23334450_rheumatoid_arthritis
cg10133465,0.02524,0.004,2.91e-10,23334450_rheumatoid_arthritis
cg10137990,0.01055,0.002,9.93e-08,23334450_rheumatoid_arthritis
cg10410170,0.02249,0.0033,9.2e-12,23334450_rheumatoid_arthritis
cg10423607,0.02541,0.0047,7.4e-08,23334450_rheumatoid_arthritis
cg10423743,-0.01092,0.002,2.41e-08,23334450_rheumatoid_arthritis
cg10605767,-0.03957,0.0061,1.03e-10,23334450_rheumatoid_arthritis
cg10669833,0.01766,0.0023,2.29e-14,23334450_rheumatoid_arthritis
cg10700964,0.00569,7e-04,9.09e-15,23334450_rheumatoid_arthritis
cg10722846,0.00929,0.0012,2.74e-15,23334450_rheumatoid_arthritis
cg10796022,-0.02565,0.0041,3.16e-10,23334450_rheumatoid_arthritis
cg10813544,0.00918,0.0014,7.23e-11,23334450_rheumatoid_arthritis
cg10933445,0.0083,0.0011,3.55e-15,23334450_rheumatoid_arthritis
cg11118396,0.00936,0.0012,2.97e-14,23334450_rheumatoid_arthritis
cg11270233,0.01163,0.0022,1.22e-07,23334450_rheumatoid_arthritis
cg11273493,-0.01354,0.0024,1.06e-08,23334450_rheumatoid_arthritis
cg11305792,0.00979,0.0017,1.44e-08,23334450_rheumatoid_arthritis
cg11327809,0.02775,0.0035,5.03e-15,23334450_rheumatoid_arthritis
cg11489821,0.03177,0.0046,5.13e-12,23334450_rheumatoid_arthritis
cg11492536,-0.01361,0.0025,8.46e-08,23334450_rheumatoid_arthritis
cg11664809,0.02087,0.0027,4.47e-15,23334450_rheumatoid_arthritis
cg11769400,0.01007,0.0016,5.11e-10,23334450_rheumatoid_arthritis
cg12019814,0.02408,0.0029,6.71e-17,23334450_rheumatoid_arthritis
cg12033248,-0.02143,0.0033,8.98e-11,23334450_rheumatoid_arthritis
cg12036735,0.01445,0.0027,1.05e-07,23334450_rheumatoid_arthritis
cg12044295,0.00552,9e-04,1.03e-09,23334450_rheumatoid_arthritis
cg12047375,-0.01815,0.0033,3.18e-08,23334450_rheumatoid_arthritis
cg12174498,0.01627,0.0031,1.46e-07,23334450_rheumatoid_arthritis
cg12195820,0.01781,0.0023,2.52e-14,23334450_rheumatoid_arthritis
cg12267291,0.00442,8e-04,1.22e-08,23334450_rheumatoid_arthritis
cg12286194,0.01029,0.0012,1.4e-16,23334450_rheumatoid_arthritis
cg12292648,-0.01718,0.0031,4.23e-08,23334450_rheumatoid_arthritis
cg12468056,0.00831,0.0014,1.21e-09,23334450_rheumatoid_arthritis
cg12482835,0.01466,0.0018,2.25e-16,23334450_rheumatoid_arthritis
cg12565636,0.0287,0.0045,2.63e-10,23334450_rheumatoid_arthritis
cg12618270,-0.00832,0.0016,9.1e-08,23334450_rheumatoid_arthritis
cg12660466,-0.04058,0.0066,7.93e-10,23334450_rheumatoid_arthritis
cg12672713,-0.00906,0.0016,3.01e-08,23334450_rheumatoid_arthritis
cg12683880,-0.01326,0.0016,1.64e-16,23334450_rheumatoid_arthritis
cg12691427,-0.02211,0.0026,2.88e-17,23334450_rheumatoid_arthritis
cg12724384,-0.02699,0.0051,1.08e-07,23334450_rheumatoid_arthritis
cg12805580,0.00998,0.0012,7.86e-16,23334450_rheumatoid_arthritis
cg12848220,0.00794,9e-04,6.14e-17,23334450_rheumatoid_arthritis
cg12877781,-0.01029,0.0019,7.41e-08,23334450_rheumatoid_arthritis
cg12984580,0.01309,0.0025,1.37e-07,23334450_rheumatoid_arthritis
cg13153865,0.00743,0.0014,1.02e-07,23334450_rheumatoid_arthritis
cg13172905,-0.02527,0.0048,1.15e-07,23334450_rheumatoid_arthritis
cg13340765,0.01268,0.002,1.51e-10,23334450_rheumatoid_arthritis
cg13351161,0.01544,0.0029,1.09e-07,23334450_rheumatoid_arthritis
cg13462030,0.00966,0.0012,7.25e-15,23334450_rheumatoid_arthritis
cg13566150,-0.02438,0.0043,1.54e-08,23334450_rheumatoid_arthritis
cg13579473,-0.01558,0.0024,1.15e-10,23334450_rheumatoid_arthritis
cg13602461,0.01404,0.0022,2.87e-10,23334450_rheumatoid_arthritis
cg13755023,0.01043,0.0013,7.94e-17,23334450_rheumatoid_arthritis
cg13869415,0.00634,0.001,4.3e-10,23334450_rheumatoid_arthritis
cg13880167,-0.01051,0.002,1.6e-07,23334450_rheumatoid_arthritis
cg13954531,0.00851,0.0012,4.5e-12,23334450_rheumatoid_arthritis
cg14036776,0.00815,0.0014,4.11e-09,23334450_rheumatoid_arthritis
cg14280466,0.00641,0.0012,1.48e-07,23334450_rheumatoid_arthritis
cg14285013,0.01333,0.0019,1.52e-12,23334450_rheumatoid_arthritis
cg14316231,0.02259,0.0039,6.4e-09,23334450_rheumatoid_arthritis
cg14326671,0.01215,0.0022,1.99e-08,23334450_rheumatoid_arthritis
cg14329976,0.00983,0.0017,7.33e-09,23334450_rheumatoid_arthritis
cg14408969,0.01011,0.0014,9.32e-14,23334450_rheumatoid_arthritis
cg14436888,0.00686,9e-04,1.04e-14,23334450_rheumatoid_arthritis
cg14447887,0.00405,7e-04,4.98e-08,23334450_rheumatoid_arthritis
cg14491479,0.01399,0.0025,2.05e-08,23334450_rheumatoid_arthritis
cg14559774,0.01965,0.003,9.07e-11,23334450_rheumatoid_arthritis
cg14598765,0.00968,0.0012,5.52e-15,23334450_rheumatoid_arthritis
cg14752139,-0.01693,0.0026,5.75e-11,23334450_rheumatoid_arthritis
cg14783123,-0.01935,0.0033,4.64e-09,23334450_rheumatoid_arthritis
cg14817143,0.0102,0.0013,7.38e-16,23334450_rheumatoid_arthritis
cg14938514,0.00593,7e-04,2e-17,23334450_rheumatoid_arthritis
cg14968844,-0.01458,0.0022,2.4e-11,23334450_rheumatoid_arthritis
cg15137369,0.01713,0.0031,5.39e-08,23334450_rheumatoid_arthritis
cg15720043,0.01694,0.0029,4.64e-09,23334450_rheumatoid_arthritis
cg15820062,0.01472,0.0023,3.62e-10,23334450_rheumatoid_arthritis
cg15902350,-0.0211,0.0033,1.1e-10,23334450_rheumatoid_arthritis
cg16073549,0.02558,0.004,1.43e-10,23334450_rheumatoid_arthritis
cg16141600,0.01621,0.002,2.49e-15,23334450_rheumatoid_arthritis
cg16175263,0.01243,0.0016,4.82e-15,23334450_rheumatoid_arthritis
cg16194746,-0.01621,0.0026,8.07e-10,23334450_rheumatoid_arthritis
cg16282160,-0.01556,0.0018,2.49e-17,23334450_rheumatoid_arthritis
cg16299576,0.02346,0.0031,4.58e-14,23334450_rheumatoid_arthritis
cg16305292,0.01841,0.0028,2.41e-11,23334450_rheumatoid_arthritis
cg16330369,-0.02588,0.0046,1.6e-08,23334450_rheumatoid_arthritis
cg16405582,0.01995,0.0026,5.38e-15,23334450_rheumatoid_arthritis
cg16436004,0.01449,0.0027,4.89e-08,23334450_rheumatoid_arthritis
cg16457675,-0.02109,0.004,1.42e-07,23334450_rheumatoid_arthritis
cg16483473,0.01076,0.0018,4.46e-09,23334450_rheumatoid_arthritis
cg16560824,-0.00582,0.0011,1.26e-07,23334450_rheumatoid_arthritis
cg16563151,0.00981,0.0018,6.25e-08,23334450_rheumatoid_arthritis
cg16570133,0.01142,0.0018,1.97e-10,23334450_rheumatoid_arthritis
cg16589705,-0.02929,0.0045,1.07e-10,23334450_rheumatoid_arthritis
cg16754788,-0.01533,0.0029,8.54e-08,23334450_rheumatoid_arthritis
cg16849268,0.00803,0.0012,6.6e-11,23334450_rheumatoid_arthritis
cg17083281,0.01483,0.0021,3.86e-12,23334450_rheumatoid_arthritis
cg17100207,0.00778,9e-04,8.65e-17,23334450_rheumatoid_arthritis
cg17119612,0.00549,7e-04,1.55e-14,23334450_rheumatoid_arthritis
cg17130474,-0.01194,0.0021,2.15e-08,23334450_rheumatoid_arthritis
cg17152658,0.00689,8e-04,2.92e-17,23334450_rheumatoid_arthritis
cg17167045,-0.04118,0.0068,1.69e-09,23334450_rheumatoid_arthritis
cg17205832,0.03257,0.0047,3.13e-12,23334450_rheumatoid_arthritis
cg17296220,-0.01422,0.0019,1.84e-13,23334450_rheumatoid_arthritis
cg17798048,0.0095,0.0018,1.59e-07,23334450_rheumatoid_arthritis
cg17813074,0.01773,0.0024,4.37e-13,23334450_rheumatoid_arthritis
cg17820495,0.02537,0.0044,7.21e-09,23334450_rheumatoid_arthritis
cg18050520,-0.02156,0.0037,6.62e-09,23334450_rheumatoid_arthritis
cg18123026,0.01222,0.0016,1.45e-14,23334450_rheumatoid_arthritis
cg18123581,-0.03108,0.0056,2.63e-08,23334450_rheumatoid_arthritis
cg18144076,-0.02094,0.0035,1.86e-09,23334450_rheumatoid_arthritis
cg18170545,-0.01332,0.0023,4.45e-09,23334450_rheumatoid_arthritis
cg18224970,-0.00843,0.0015,5.37e-08,23334450_rheumatoid_arthritis
cg18245660,0.00684,0.0013,1.06e-07,23334450_rheumatoid_arthritis
cg18530251,0.00937,0.0018,1.22e-07,23334450_rheumatoid_arthritis
cg18557212,-0.01139,0.002,1.58e-08,23334450_rheumatoid_arthritis
cg18581669,-0.01038,0.0016,2.04e-10,23334450_rheumatoid_arthritis
cg18794473,-0.01721,0.0031,4.47e-08,23334450_rheumatoid_arthritis
cg18835815,-0.02065,0.0032,7.3e-11,23334450_rheumatoid_arthritis
cg18956095,0.01134,0.0018,2.42e-10,23334450_rheumatoid_arthritis
cg19033875,0.00711,0.0011,4.43e-10,23334450_rheumatoid_arthritis
cg19078186,0.00882,0.0016,1.33e-08,23334450_rheumatoid_arthritis
cg19100061,0.01268,0.0016,8.59e-15,23334450_rheumatoid_arthritis
cg19305111,0.0071,9e-04,9.53e-16,23334450_rheumatoid_arthritis
cg19396360,-0.01694,0.0022,1.65e-14,23334450_rheumatoid_arthritis
cg19497517,0.02972,0.0044,1.68e-11,23334450_rheumatoid_arthritis
cg19537243,-0.00885,0.0016,2.99e-08,23334450_rheumatoid_arthritis
cg19610383,-0.01182,0.0019,1.17e-09,23334450_rheumatoid_arthritis
cg19861842,-0.01743,0.0032,5.73e-08,23334450_rheumatoid_arthritis
cg19879471,-0.03482,0.0066,1.21e-07,23334450_rheumatoid_arthritis
cg19882516,0.01271,0.0022,1.3e-08,23334450_rheumatoid_arthritis
cg20000937,0.01948,0.0025,3.35e-15,23334450_rheumatoid_arthritis
cg20036365,0.01807,0.0031,5.37e-09,23334450_rheumatoid_arthritis
cg20040765,0.01455,0.002,1.19e-12,23334450_rheumatoid_arthritis
cg20071227,-0.01463,0.0024,5.23e-10,23334450_rheumatoid_arthritis
cg20215367,0.0063,9e-04,5.13e-13,23334450_rheumatoid_arthritis
cg20229014,0.01159,0.0016,1.62e-12,23334450_rheumatoid_arthritis
cg20239949,0.0117,0.0014,1.05e-16,23334450_rheumatoid_arthritis
cg20333288,-0.02508,0.0041,1.08e-09,23334450_rheumatoid_arthritis
cg20379012,0.0113,0.0014,2.74e-15,23334450_rheumatoid_arthritis
cg20379125,0.01211,0.0016,2.36e-14,23334450_rheumatoid_arthritis
cg20401786,0.045,0.0061,1.22e-13,23334450_rheumatoid_arthritis
cg20489847,-0.00889,0.0017,1.07e-07,23334450_rheumatoid_arthritis
cg20577468,0.01404,0.0021,1.53e-11,23334450_rheumatoid_arthritis
cg20660197,0.02711,0.0042,1.37e-10,23334450_rheumatoid_arthritis
cg20791311,-0.01545,0.0028,5.89e-08,23334450_rheumatoid_arthritis
cg20806085,0.02816,0.0035,7.53e-16,23334450_rheumatoid_arthritis
cg21051423,0.0066,0.0012,1.12e-08,23334450_rheumatoid_arthritis
cg21093033,0.02957,0.0036,4.7e-16,23334450_rheumatoid_arthritis
cg21128610,0.0094,0.0012,1.11e-14,23334450_rheumatoid_arthritis
cg21129701,0.01503,0.0026,5.08e-09,23334450_rheumatoid_arthritis
cg21242584,0.02211,0.0037,3.42e-09,23334450_rheumatoid_arthritis
cg21336288,-0.01453,0.0024,2.28e-09,23334450_rheumatoid_arthritis
cg21417030,0.01835,0.0031,2.83e-09,23334450_rheumatoid_arthritis
cg21491443,-0.02134,0.0038,2.7e-08,23334450_rheumatoid_arthritis
cg21514857,-0.01755,0.003,6.92e-09,23334450_rheumatoid_arthritis
cg21606744,0.03455,0.0041,5.4e-17,23334450_rheumatoid_arthritis
cg21653826,0.01938,0.0025,8.64e-15,23334450_rheumatoid_arthritis
cg21657334,-0.04223,0.0069,9.01e-10,23334450_rheumatoid_arthritis
cg21701395,0.0046,8e-04,2.39e-09,23334450_rheumatoid_arthritis
cg21755166,0.00951,0.0015,1.72e-10,23334450_rheumatoid_arthritis
cg21755755,-0.01402,0.0025,3.57e-08,23334450_rheumatoid_arthritis
cg21880079,-0.02133,0.0032,2.23e-11,23334450_rheumatoid_arthritis
cg21889078,0.04112,0.0045,6.57e-20,23334450_rheumatoid_arthritis
cg21905209,0.01405,0.0022,3.57e-10,23334450_rheumatoid_arthritis
cg22061479,0.03147,0.0042,3.9e-14,23334450_rheumatoid_arthritis
cg22065733,0.00829,0.0014,5.59e-09,23334450_rheumatoid_arthritis
cg22139555,0.02686,0.0038,2.44e-12,23334450_rheumatoid_arthritis
cg22146357,0.01479,0.0025,1.63e-09,23334450_rheumatoid_arthritis
cg22236066,-0.01137,0.0021,3.21e-08,23334450_rheumatoid_arthritis
cg22258045,0.034,0.0049,4.88e-12,23334450_rheumatoid_arthritis
cg22524735,-0.0111,0.0015,5.57e-14,23334450_rheumatoid_arthritis
cg22534617,0.01154,0.0015,2.53e-15,23334450_rheumatoid_arthritis
cg22755526,0.00453,8e-04,3.33e-09,23334450_rheumatoid_arthritis
cg22870667,-0.01926,0.0034,1.44e-08,23334450_rheumatoid_arthritis
cg22872195,-0.02824,0.005,1.7e-08,23334450_rheumatoid_arthritis
cg22960501,0.00658,0.0012,3.56e-08,23334450_rheumatoid_arthritis
cg23007540,-0.01193,0.002,2.02e-09,23334450_rheumatoid_arthritis
cg23042034,0.01299,0.0017,1.44e-14,23334450_rheumatoid_arthritis
cg23057936,-0.0126,0.0023,6.41e-08,23334450_rheumatoid_arthritis
cg23101464,0.01009,0.0016,5.31e-10,23334450_rheumatoid_arthritis
cg23110286,-0.01309,0.0023,1.9e-08,23334450_rheumatoid_arthritis
cg23295127,0.01335,0.0019,6.8e-12,23334450_rheumatoid_arthritis
cg23538854,0.01086,0.0014,2.13e-14,23334450_rheumatoid_arthritis
cg23552192,0.01365,0.0024,6.52e-09,23334450_rheumatoid_arthritis
cg23637880,-0.00762,0.0014,4.9e-08,23334450_rheumatoid_arthritis
cg23697780,-0.01163,0.0019,4.22e-10,23334450_rheumatoid_arthritis
cg23757474,0.00861,0.0013,1.13e-11,23334450_rheumatoid_arthritis
cg23874934,-0.02256,0.0037,7.61e-10,23334450_rheumatoid_arthritis
cg23894563,-0.01521,0.002,9.08e-14,23334450_rheumatoid_arthritis
cg24375476,0.00835,0.0014,5.68e-09,23334450_rheumatoid_arthritis
cg24420395,-0.01273,0.0023,1.77e-08,23334450_rheumatoid_arthritis
cg24463664,-0.02014,0.0038,1.56e-07,23334450_rheumatoid_arthritis
cg24504942,-0.01303,0.0024,3.57e-08,23334450_rheumatoid_arthritis
cg24596472,0.01344,0.0022,2.05e-09,23334450_rheumatoid_arthritis
cg24666276,0.04103,0.0048,9.62e-18,23334450_rheumatoid_arthritis
cg24691330,-0.01206,0.0023,1.14e-07,23334450_rheumatoid_arthritis
cg24792272,0.01631,0.0019,3.5e-17,23334450_rheumatoid_arthritis
